run_id,qid,domain,model,setting,prompt,output,latency_ms,ts,version,finish_reason,usage,error,bertscore_f1_bestref
1,POL008,politics,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 1992 treaty signed in Maastricht created a new political and economic union.
Snippet B:
This Treaty on European Union established the European Union (EU).
Distractor Snippet:
The Lisbon Treaty reformed the EU later but did not originally establish it.

Question:
Which treaty established the European Union?

Answer:",Treaty on European Union,612,2025-08-25T17:43:13.794142,gpt-4o,stop,"{'prompt_tokens': 95, 'completion_tokens': 5, 'total_tokens': 100}",,0.9999996423721313
1,POL008,politics,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 1992 treaty signed in Maastricht created a new political and economic union.
Snippet B:
This Treaty on European Union established the European Union (EU).
Distractor Snippet:
The Lisbon Treaty reformed the EU later but did not originally establish it.

Question:
Which 1992 treaty established the European Union?

Answer:",Treaty on European Union,477,2025-08-25T17:43:14.272189,gpt-4o,stop,"{'prompt_tokens': 98, 'completion_tokens': 5, 'total_tokens': 103}",,0.9999996423721313
1,POL009,politics,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A system where a state is headed by a king or queen, typically hereditary, is one form of government.
Snippet B:
That form is called a monarchy.

Question:
What is the term for rule by a king or queen?

Answer:",monarchy,646,2025-08-25T17:43:14.919104,gpt-4o,stop,"{'prompt_tokens': 81, 'completion_tokens': 2, 'total_tokens': 83}",,0.2882479727268219
1,POL009,politics,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A system where a state is headed by a king or queen, typically hereditary, is one form of government.
Snippet B:
That form is called a monarchy.

Question:
What is the form of government headed by a king or queen called?

Answer:",monarchy,917,2025-08-25T17:43:15.836992,gpt-4o,stop,"{'prompt_tokens': 83, 'completion_tokens': 2, 'total_tokens': 85}",,0.2882479727268219
1,POL009,politics,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A system where a state is headed by a king or queen, typically hereditary, is one form of government.
Snippet B:
That form is called a monarchy.
Distractor Snippet:
An aristocracy denotes rule by a privileged class, not necessarily a single monarch.

Question:
What is the term for rule by a king or queen?

Answer:",monarchy,652,2025-08-25T17:43:16.489907,gpt-4o,stop,"{'prompt_tokens': 102, 'completion_tokens': 2, 'total_tokens': 104}",,0.2882479727268219
1,POL009,politics,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A system where a state is headed by a king or queen, typically hereditary, is one form of government.
Snippet B:
That form is called a monarchy.
Distractor Snippet:
An aristocracy denotes rule by a privileged class, not necessarily a single monarch.

Question:
What is the form of government headed by a king or queen called?

Answer:",monarchy,745,2025-08-25T17:43:17.235960,gpt-4o,stop,"{'prompt_tokens': 104, 'completion_tokens': 2, 'total_tokens': 106}",,0.2882479727268219
1,POL010,politics,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
After the end of apartheid, South Africa held its first fully inclusive elections in 1994.
Snippet B:
Nelson Mandela was elected as the country’s first Black president that year.

Question:
Who became South Africa’s first Black president in 1994?

Answer:",Nelson Mandela,857,2025-08-25T17:43:18.093307,gpt-4o,stop,"{'prompt_tokens': 87, 'completion_tokens': 3, 'total_tokens': 90}",,0.999998927116394
1,POL010,politics,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
After the end of apartheid, South Africa held its first fully inclusive elections in 1994.
Snippet B:
Nelson Mandela was elected as the country’s first Black president that year.

Question:
Who became South Africa’s first Black president in 1994?

Answer:",Nelson Mandela,642,2025-08-25T17:43:18.736445,gpt-4o,stop,"{'prompt_tokens': 87, 'completion_tokens': 3, 'total_tokens': 90}",,0.999998927116394
1,POL010,politics,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
After the end of apartheid, South Africa held its first fully inclusive elections in 1994.
Snippet B:
Nelson Mandela was elected as the country’s first Black president that year.
Distractor Snippet:
Thabo Mbeki succeeded Mandela later, becoming president in 1999.

Question:
Who became South Africa’s first Black president in 1994?

Answer:",Nelson Mandela,795,2025-08-25T17:43:19.532386,gpt-4o,stop,"{'prompt_tokens': 108, 'completion_tokens': 3, 'total_tokens': 111}",,0.999998927116394
1,POL010,politics,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
After the end of apartheid, South Africa held its first fully inclusive elections in 1994.
Snippet B:
Nelson Mandela was elected as the country’s first Black president that year.
Distractor Snippet:
Thabo Mbeki succeeded Mandela later, becoming president in 1999.

Question:
Who became South Africa’s first Black president in 1994?

Answer:",Nelson Mandela,1121,2025-08-25T17:43:20.653821,gpt-4o,stop,"{'prompt_tokens': 108, 'completion_tokens': 3, 'total_tokens': 111}",,0.999998927116394
1,LIT001,literature,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A tragic love story set in Verona is among the most famous works of an English playwright.
Snippet B:
'Romeo and Juliet' was written by William Shakespeare.

Question:
Who wrote 'Romeo and Juliet'?

Answer:",William Shakespeare,820,2025-08-25T17:43:21.474004,gpt-4o,stop,"{'prompt_tokens': 79, 'completion_tokens': 2, 'total_tokens': 81}",,1.0000014305114746
1,LIT001,literature,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A tragic love story set in Verona is among the most famous works of an English playwright.
Snippet B:
'Romeo and Juliet' was written by William Shakespeare.

Question:
Who wrote the tragedy set in Verona about star‑crossed lovers?

Answer:",William Shakespeare,1022,2025-08-25T17:43:22.497073,gpt-4o,stop,"{'prompt_tokens': 84, 'completion_tokens': 2, 'total_tokens': 86}",,1.0000014305114746
1,LIT001,literature,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A tragic love story set in Verona is among the most famous works of an English playwright.
Snippet B:
'Romeo and Juliet' was written by William Shakespeare.
Distractor Snippet:
Christopher Marlowe was a contemporary dramatist but not the author of this play.

Question:
Who wrote 'Romeo and Juliet'?

Answer:",William Shakespeare.,623,2025-08-25T17:43:23.120957,gpt-4o,stop,"{'prompt_tokens': 101, 'completion_tokens': 3, 'total_tokens': 104}",,0.9065621495246887
1,LIT001,literature,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A tragic love story set in Verona is among the most famous works of an English playwright.
Snippet B:
'Romeo and Juliet' was written by William Shakespeare.
Distractor Snippet:
Christopher Marlowe was a contemporary dramatist but not the author of this play.

Question:
Who wrote the tragedy set in Verona about star‑crossed lovers?

Answer:",William Shakespeare.,605,2025-08-25T17:43:23.726328,gpt-4o,stop,"{'prompt_tokens': 106, 'completion_tokens': 3, 'total_tokens': 109}",,0.9065621495246887
1,LIT002,literature,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 19th‑century novel features Elizabeth Bennet and Mr. Darcy in a tale of manners and marriage.
Snippet B:
'Pride and Prejudice' was written by Jane Austen.

Question:
Who wrote 'Pride and Prejudice'?

Answer:",Jane Austen.,821,2025-08-25T17:43:24.548120,gpt-4o,stop,"{'prompt_tokens': 87, 'completion_tokens': 3, 'total_tokens': 90}",,0.8399360775947571
1,LIT002,literature,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 19th‑century novel features Elizabeth Bennet and Mr. Darcy in a tale of manners and marriage.
Snippet B:
'Pride and Prejudice' was written by Jane Austen.

Question:
Who is the author of 'Pride and Prejudice'?

Answer:",Jane Austen.,1001,2025-08-25T17:43:25.550085,gpt-4o,stop,"{'prompt_tokens': 90, 'completion_tokens': 3, 'total_tokens': 93}",,0.8399360775947571
1,LIT002,literature,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 19th‑century novel features Elizabeth Bennet and Mr. Darcy in a tale of manners and marriage.
Snippet B:
'Pride and Prejudice' was written by Jane Austen.
Distractor Snippet:
Charlotte Brontë authored 'Jane Eyre,' not this novel.

Question:
Who wrote 'Pride and Prejudice'?

Answer:",Jane Austen.,471,2025-08-25T17:43:26.021277,gpt-4o,stop,"{'prompt_tokens': 106, 'completion_tokens': 3, 'total_tokens': 109}",,0.8399360775947571
1,LIT002,literature,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A 19th‑century novel features Elizabeth Bennet and Mr. Darcy in a tale of manners and marriage.
Snippet B:
'Pride and Prejudice' was written by Jane Austen.
Distractor Snippet:
Charlotte Brontë authored 'Jane Eyre,' not this novel.

Question:
Who is the author of 'Pride and Prejudice'?

Answer:",Jane Austen,682,2025-08-25T17:43:26.703749,gpt-4o,stop,"{'prompt_tokens': 109, 'completion_tokens': 2, 'total_tokens': 111}",,1.0000014305114746
1,LIT003,literature,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In Tolkien’s epic, a hobbit carries the One Ring toward Mount Doom to destroy it.
Snippet B:
The ring‑bearer in 'The Lord of the Rings' is Frodo Baggins.

Question:
What is the name of the hobbit who carries the One Ring?

Answer:",Frodo Baggins,2887,2025-08-25T17:43:29.591052,gpt-4o,stop,"{'prompt_tokens': 93, 'completion_tokens': 6, 'total_tokens': 99}",,1.0000007152557373
1,LIT003,literature,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In Tolkien’s epic, a hobbit carries the One Ring toward Mount Doom to destroy it.
Snippet B:
The ring‑bearer in 'The Lord of the Rings' is Frodo Baggins.

Question:
Who is the hobbit that carries the One Ring to Mount Doom?

Answer:",Frodo Baggins,998,2025-08-25T17:43:30.589974,gpt-4o,stop,"{'prompt_tokens': 93, 'completion_tokens': 6, 'total_tokens': 99}",,1.0000007152557373
1,LIT003,literature,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In Tolkien’s epic, a hobbit carries the One Ring toward Mount Doom to destroy it.
Snippet B:
The ring‑bearer in 'The Lord of the Rings' is Frodo Baggins.
Distractor Snippet:
Bilbo Baggins carried the ring earlier in 'The Hobbit,' not in the main quest to Mordor.

Question:
What is the name of the hobbit who carries the One Ring?

Answer:",Frodo Baggins,919,2025-08-25T17:43:31.509646,gpt-4o,stop,"{'prompt_tokens': 121, 'completion_tokens': 6, 'total_tokens': 127}",,1.0000007152557373
1,LIT003,literature,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
In Tolkien’s epic, a hobbit carries the One Ring toward Mount Doom to destroy it.
Snippet B:
The ring‑bearer in 'The Lord of the Rings' is Frodo Baggins.
Distractor Snippet:
Bilbo Baggins carried the ring earlier in 'The Hobbit,' not in the main quest to Mordor.

Question:
Who is the hobbit that carries the One Ring to Mount Doom?

Answer:",Frodo Baggins.,927,2025-08-25T17:43:32.437101,gpt-4o,stop,"{'prompt_tokens': 121, 'completion_tokens': 7, 'total_tokens': 128}",,0.9324436187744141
1,LIT004,literature,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
An ancient Greek epic poem recounts Odysseus’s long voyage home after the Trojan War.
Snippet B:
This epic, 'The Odyssey,' is attributed to Homer.

Question:
Who wrote 'The Odyssey'?

Answer:",Homer,719,2025-08-25T17:43:33.156906,gpt-4o,stop,"{'prompt_tokens': 79, 'completion_tokens': 2, 'total_tokens': 81}",,0.999994695186615
1,LIT004,literature,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
An ancient Greek epic poem recounts Odysseus’s long voyage home after the Trojan War.
Snippet B:
This epic, 'The Odyssey,' is attributed to Homer.

Question:
Who is credited with composing 'The Odyssey'?

Answer:",Homer,894,2025-08-25T17:43:34.051601,gpt-4o,stop,"{'prompt_tokens': 82, 'completion_tokens': 2, 'total_tokens': 84}",,0.999994695186615
1,LIT004,literature,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
An ancient Greek epic poem recounts Odysseus’s long voyage home after the Trojan War.
Snippet B:
This epic, 'The Odyssey,' is attributed to Homer.
Distractor Snippet:
Virgil wrote the 'Aeneid,' a Roman epic, not 'The Odyssey.'

Question:
Who wrote 'The Odyssey'?

Answer:",Homer,634,2025-08-25T17:43:34.685803,gpt-4o,stop,"{'prompt_tokens': 102, 'completion_tokens': 2, 'total_tokens': 104}",,0.999994695186615
1,LIT004,literature,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
An ancient Greek epic poem recounts Odysseus’s long voyage home after the Trojan War.
Snippet B:
This epic, 'The Odyssey,' is attributed to Homer.
Distractor Snippet:
Virgil wrote the 'Aeneid,' a Roman epic, not 'The Odyssey.'

Question:
Who is credited with composing 'The Odyssey'?

Answer:",Homer,919,2025-08-25T17:43:35.605702,gpt-4o,stop,"{'prompt_tokens': 105, 'completion_tokens': 2, 'total_tokens': 107}",,0.999994695186615
1,LIT005,literature,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A novel opens with the famous line 'Call me Ishmael.'
Snippet B:
That opening belongs to Herman Melville’s 'Moby‑Dick.'

Question:
Which novel begins with the line 'Call me Ishmael'?

Answer:",Moby-Dick,1028,2025-08-25T17:43:36.634086,gpt-4o,stop,"{'prompt_tokens': 80, 'completion_tokens': 4, 'total_tokens': 84}",,0.9999996423721313
1,LIT005,literature,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A novel opens with the famous line 'Call me Ishmael.'
Snippet B:
That opening belongs to Herman Melville’s 'Moby‑Dick.'

Question:
Which novel begins with the line 'Call me Ishmael'?

Answer:",Moby-Dick,924,2025-08-25T17:43:37.558936,gpt-4o,stop,"{'prompt_tokens': 80, 'completion_tokens': 4, 'total_tokens': 84}",,0.9999996423721313
1,LIT005,literature,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A novel opens with the famous line 'Call me Ishmael.'
Snippet B:
That opening belongs to Herman Melville’s 'Moby‑Dick.'
Distractor Snippet:
'The Old Man and the Sea' is a novella by Ernest Hemingway with a different opening.

Question:
Which novel begins with the line 'Call me Ishmael'?

Answer:",Moby-Dick,606,2025-08-25T17:43:38.165286,gpt-4o,stop,"{'prompt_tokens': 104, 'completion_tokens': 4, 'total_tokens': 108}",,0.9999996423721313
1,LIT005,literature,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A novel opens with the famous line 'Call me Ishmael.'
Snippet B:
That opening belongs to Herman Melville’s 'Moby‑Dick.'
Distractor Snippet:
'The Old Man and the Sea' is a novella by Ernest Hemingway with a different opening.

Question:
Which novel begins with the line 'Call me Ishmael'?

Answer:",Moby-Dick,616,2025-08-25T17:43:38.781848,gpt-4o,stop,"{'prompt_tokens': 104, 'completion_tokens': 4, 'total_tokens': 108}",,0.9999996423721313
1,LIT006,literature,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A British author created a brilliant detective living at 221B Baker Street.
Snippet B:
Sherlock Holmes was created by Arthur Conan Doyle.

Question:
Who created the detective Sherlock Holmes?

Answer:",Arthur Conan Doyle,919,2025-08-25T17:43:39.701435,gpt-4o,stop,"{'prompt_tokens': 72, 'completion_tokens': 3, 'total_tokens': 75}",,0.9999982118606567
1,LIT006,literature,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A British author created a brilliant detective living at 221B Baker Street.
Snippet B:
Sherlock Holmes was created by Arthur Conan Doyle.

Question:
Who created the detective who lives at 221B Baker Street?

Answer:",Arthur Conan Doyle,600,2025-08-25T17:43:40.301774,gpt-4o,stop,"{'prompt_tokens': 78, 'completion_tokens': 3, 'total_tokens': 81}",,0.9999982118606567
1,LIT006,literature,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A British author created a brilliant detective living at 221B Baker Street.
Snippet B:
Sherlock Holmes was created by Arthur Conan Doyle.
Distractor Snippet:
Agatha Christie created Hercule Poirot and Miss Marple, not Holmes.

Question:
Who created the detective Sherlock Holmes?

Answer:",Arthur Conan Doyle,637,2025-08-25T17:43:40.939276,gpt-4o,stop,"{'prompt_tokens': 93, 'completion_tokens': 3, 'total_tokens': 96}",,0.9999982118606567
1,LIT006,literature,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A British author created a brilliant detective living at 221B Baker Street.
Snippet B:
Sherlock Holmes was created by Arthur Conan Doyle.
Distractor Snippet:
Agatha Christie created Hercule Poirot and Miss Marple, not Holmes.

Question:
Who created the detective who lives at 221B Baker Street?

Answer:",Arthur Conan Doyle.,707,2025-08-25T17:43:41.647301,gpt-4o,stop,"{'prompt_tokens': 99, 'completion_tokens': 4, 'total_tokens': 103}",,0.9506152272224426
1,LIT007,literature,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A fantasy series follows a young wizard attending a school of witchcraft and wizardry.
Snippet B:
This book series is 'Harry Potter.'

Question:
Which book series features Harry Potter?

Answer:",Harry Potter,1560,2025-08-25T17:43:43.207545,gpt-4o,stop,"{'prompt_tokens': 72, 'completion_tokens': 2, 'total_tokens': 74}",,0.9999968409538269
1,LIT007,literature,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A fantasy series follows a young wizard attending a school of witchcraft and wizardry.
Snippet B:
This book series is 'Harry Potter.'

Question:
What is the title of the series about a boy wizard at a magic school?

Answer:",Harry Potter,896,2025-08-25T17:43:44.103829,gpt-4o,stop,"{'prompt_tokens': 81, 'completion_tokens': 2, 'total_tokens': 83}",,0.9999968409538269
1,LIT007,literature,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A fantasy series follows a young wizard attending a school of witchcraft and wizardry.
Snippet B:
This book series is 'Harry Potter.'
Distractor Snippet:
'The Chronicles of Narnia' is a separate fantasy series by C. S. Lewis.

Question:
Which book series features Harry Potter?

Answer:",Harry Potter,717,2025-08-25T17:43:44.821366,gpt-4o,stop,"{'prompt_tokens': 96, 'completion_tokens': 2, 'total_tokens': 98}",,0.9999968409538269
1,LIT007,literature,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A fantasy series follows a young wizard attending a school of witchcraft and wizardry.
Snippet B:
This book series is 'Harry Potter.'
Distractor Snippet:
'The Chronicles of Narnia' is a separate fantasy series by C. S. Lewis.

Question:
What is the title of the series about a boy wizard at a magic school?

Answer:",Harry Potter,725,2025-08-25T17:43:45.547091,gpt-4o,stop,"{'prompt_tokens': 105, 'completion_tokens': 2, 'total_tokens': 107}",,0.9999968409538269
1,LIT008,literature,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A dystopian novel features Big Brother and the Thought Police in a totalitarian state.
Snippet B:
'1984' was written by George Orwell.

Question:
Who wrote '1984'?

Answer:",George Orwell.,532,2025-08-25T17:43:46.079342,gpt-4o,stop,"{'prompt_tokens': 74, 'completion_tokens': 3, 'total_tokens': 77}",,0.8740158081054688
1,LIT008,literature,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A dystopian novel features Big Brother and the Thought Police in a totalitarian state.
Snippet B:
'1984' was written by George Orwell.

Question:
Who wrote the dystopian novel featuring Big Brother?

Answer:",George Orwell,585,2025-08-25T17:43:46.664821,gpt-4o,stop,"{'prompt_tokens': 77, 'completion_tokens': 2, 'total_tokens': 79}",,0.9999978542327881
1,LIT008,literature,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A dystopian novel features Big Brother and the Thought Police in a totalitarian state.
Snippet B:
'1984' was written by George Orwell.
Distractor Snippet:
Aldous Huxley wrote 'Brave New World,' a different dystopia.

Question:
Who wrote '1984'?

Answer:",George Orwell.,921,2025-08-25T17:43:47.586438,gpt-4o,stop,"{'prompt_tokens': 97, 'completion_tokens': 3, 'total_tokens': 100}",,0.8740158081054688
1,LIT008,literature,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A dystopian novel features Big Brother and the Thought Police in a totalitarian state.
Snippet B:
'1984' was written by George Orwell.
Distractor Snippet:
Aldous Huxley wrote 'Brave New World,' a different dystopia.

Question:
Who wrote the dystopian novel featuring Big Brother?

Answer:",George Orwell,921,2025-08-25T17:43:48.507628,gpt-4o,stop,"{'prompt_tokens': 100, 'completion_tokens': 2, 'total_tokens': 102}",,0.9999978542327881
1,LIT009,literature,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A Shakespearean tragedy depicts a Scottish general’s bloody rise to the throne and disastrous fall.
Snippet B:
The tragic king in that play is Macbeth.

Question:
Who is the tragic king in Shakespeare’s play 'Macbeth'?

Answer:",Macbeth,705,2025-08-25T17:43:49.212826,gpt-4o,stop,"{'prompt_tokens': 81, 'completion_tokens': 2, 'total_tokens': 83}",,1.0000014305114746
1,LIT009,literature,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A Shakespearean tragedy depicts a Scottish general’s bloody rise to the throne and disastrous fall.
Snippet B:
The tragic king in that play is Macbeth.

Question:
Who is the Scottish general who becomes king in a Shakespeare tragedy?

Answer:",Macbeth,1547,2025-08-25T17:43:50.760862,gpt-4o,stop,"{'prompt_tokens': 80, 'completion_tokens': 2, 'total_tokens': 82}",,1.0000014305114746
1,LIT009,literature,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A Shakespearean tragedy depicts a Scottish general’s bloody rise to the throne and disastrous fall.
Snippet B:
The tragic king in that play is Macbeth.
Distractor Snippet:
'King Lear' is a different Shakespeare tragedy about an aging monarch.

Question:
Who is the tragic king in Shakespeare’s play 'Macbeth'?

Answer:",Macbeth,819,2025-08-25T17:43:51.580965,gpt-4o,stop,"{'prompt_tokens': 100, 'completion_tokens': 2, 'total_tokens': 102}",,1.0000014305114746
1,LIT009,literature,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A Shakespearean tragedy depicts a Scottish general’s bloody rise to the throne and disastrous fall.
Snippet B:
The tragic king in that play is Macbeth.
Distractor Snippet:
'King Lear' is a different Shakespeare tragedy about an aging monarch.

Question:
Who is the Scottish general who becomes king in a Shakespeare tragedy?

Answer:",Macbeth,2968,2025-08-25T17:43:54.549773,gpt-4o,stop,"{'prompt_tokens': 99, 'completion_tokens': 2, 'total_tokens': 101}",,1.0000014305114746
1,LIT010,literature,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A narrative poem with the refrain 'Nevermore' made its author famous in American literature.
Snippet B:
'The Raven' was written by Edgar Allan Poe.

Question:
Which poet wrote 'The Raven'?

Answer:",Edgar Allan Poe,897,2025-08-25T17:43:55.447415,gpt-4o,stop,"{'prompt_tokens': 77, 'completion_tokens': 4, 'total_tokens': 81}",,1.0000014305114746
1,LIT010,literature,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A narrative poem with the refrain 'Nevermore' made its author famous in American literature.
Snippet B:
'The Raven' was written by Edgar Allan Poe.

Question:
Who wrote the poem 'The Raven'?

Answer:",Edgar Allan Poe,1160,2025-08-25T17:43:56.607953,gpt-4o,stop,"{'prompt_tokens': 78, 'completion_tokens': 4, 'total_tokens': 82}",,1.0000014305114746
1,LIT010,literature,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A narrative poem with the refrain 'Nevermore' made its author famous in American literature.
Snippet B:
'The Raven' was written by Edgar Allan Poe.
Distractor Snippet:
T. S. Eliot wrote 'The Waste Land,' not 'The Raven.'

Question:
Which poet wrote 'The Raven'?

Answer:",Edgar Allan Poe,1019,2025-08-25T17:43:57.627282,gpt-4o,stop,"{'prompt_tokens': 98, 'completion_tokens': 4, 'total_tokens': 102}",,1.0000014305114746
1,LIT010,literature,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
A narrative poem with the refrain 'Nevermore' made its author famous in American literature.
Snippet B:
'The Raven' was written by Edgar Allan Poe.
Distractor Snippet:
T. S. Eliot wrote 'The Waste Land,' not 'The Raven.'

Question:
Who wrote the poem 'The Raven'?

Answer:",Edgar Allan Poe,610,2025-08-25T17:43:58.237931,gpt-4o,stop,"{'prompt_tokens': 99, 'completion_tokens': 4, 'total_tokens': 103}",,1.0000014305114746
1,GEO001,geography,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Sahara covers much of North Africa and is Earth’s largest hot desert by area.
Snippet B:
Among hot deserts, the Sahara is the largest.

Question:
What is the largest desert in the world?

Answer:",The Sahara,509,2025-08-25T17:43:58.747811,gpt-4o,stop,"{'prompt_tokens': 76, 'completion_tokens': 2, 'total_tokens': 78}",,0.42247846722602844
1,GEO001,geography,gpt4o,para,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Sahara covers much of North Africa and is Earth’s largest hot desert by area.
Snippet B:
Among hot deserts, the Sahara is the largest.

Question:
What is the world’s largest hot desert?

Answer:",Sahara,558,2025-08-25T17:43:59.306514,gpt-4o,stop,"{'prompt_tokens': 76, 'completion_tokens': 2, 'total_tokens': 78}",,0.999998927116394
1,GEO001,geography,gpt4o,dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Sahara covers much of North Africa and is Earth’s largest hot desert by area.
Snippet B:
Among hot deserts, the Sahara is the largest.
Distractor Snippet:
Some classifications call Antarctica the largest desert overall due to low precipitation.

Question:
What is the largest desert in the world?

Answer:",Antarctica,715,2025-08-25T17:44:00.022175,gpt-4o,stop,"{'prompt_tokens': 94, 'completion_tokens': 3, 'total_tokens': 97}",,0.9811422228813171
1,GEO001,geography,gpt4o,para_dist,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Sahara covers much of North Africa and is Earth’s largest hot desert by area.
Snippet B:
Among hot deserts, the Sahara is the largest.
Distractor Snippet:
Some classifications call Antarctica the largest desert overall due to low precipitation.

Question:
What is the world’s largest hot desert?

Answer:",The Sahara,978,2025-08-25T17:44:01.000789,gpt-4o,stop,"{'prompt_tokens': 94, 'completion_tokens': 2, 'total_tokens': 96}",,0.42247846722602844
1,GEO002,geography,gpt4o,gold,"Use the snippets to answer the question.
Rules: Output only the final answer as a short span. No explanations.

Snippet A:
The Nile flows northward through northeastern Africa into the Mediterranean Sea.
Snippet B:
It is widely cited as the world’s longest river at about 6,650 km.

Question:
Which river is the longest in the world?

Answer:",The Nile,819,2025-08-25T17:44:01.820928,gpt-4o,stop,"{'prompt_tokens': 80, 'completion_tokens': 2, 'total_tokens': 82}",,0.9833314418792725
